source,target,label
0,123,-9.333155350310616
0,124,-9.92184093707449
0,125,-12.84764464308332
0,126,-9.893301530860564
0,127,-14.479456657781853
0,128,-9.430452551665532
0,129,-9.965784284662087
0,130,-26.76066244205586
0,131,-9.72451385311995
0,132,-45.1819659028149
0,133,15.575147808204571
0,134,-9.611024797307353
0,135,-9.938109326219239
0,136,-11.233612436137998
0,137,-9.930737337562887
0,138,-9.355351096424812
0,139,-7.965784284662087
0,140,-9.859534786382653
0,141,-9.918863237274595
0,142,-9.782998208920414
0,143,-7.06072107787176
0,144,-9.951284714966972
0,145,23.247714456466422
0,146,-51.71783066105671
0,147,-29.182051017422005
0,148,-9.594324603924848
0,149,7.124775141314983
0,150,-9.546894459887637
0,151,-14.717260376381356
0,152,-9.603626344986193
0,154,-17.670458398361152
0,155,-7.181566407877709
0,156,-8.930737337562887
0,157,-9.965784284662087
0,158,-9.098032082960527
0,159,-10.092757140919852
0,160,-9.782998208920414
0,161,-5.664278409700889
0,162,-9.96289600533726
0,163,-48.358937102502885
0,164,-7.932214751968385
0,165,-9.926295994781112
0,166,29.73956740955664
0,167,-9.957102041562287
0,168,-47.5995124002019
0,169,-9.753216749178955
0,175,-9.487840033823051
0,176,-9.961449694398196
0,177,-12.763501497386889
0,178,-9.579315937580015
0,179,-9.96289600533726
0,180,-16.925662556263497
0,181,-9.702172685365548
0,182,-9.667111542075027
0,183,-9.861086905995395
0,184,-10.116343961237469
0,185,-10.851201308744626
0,186,-9.85642552862553
0,187,-9.938109326219239
0,188,-9.918863237274595
0,191,-9.850186837645774
0,192,-53.332199788189065
0,193,-6.370291116448762
0,194,-9.912889336229961
0,195,-6.845490050944375
0,198,-1.0521920332951893
0,199,-9.917372079476841
0,200,
0,201,-9.842350343413807
0,202,-9.965784284662087
0,203,-9.627533884472792
0,204,-8.96289600533726
0,205,-12.890945589076331
0,206,-9.108524456778168
0,207,-9.923327485419192
0,208,-9.658211482751796
0,209,-17.68839894905892
0,212,-28.891570502840743
0,213,-20.940464363910536
0,214,-9.179909090014934
0,215,-9.800899899920305
0,46,-1.505471907060474
0,216,-9.620219825507487
0,218,-14.615417033086477
0,219,-26.54398829460333
0,220,-9.802516365121223
0,221,-9.294620748891626
0,222,-3.2184235191335024
0,224,-9.958552715431011
0,226,-9.513727595952437
0,227,-8.90388184573618
0,228,7.967226258835994
0,229,-8.326429487122303
0,230,-9.948367231584678
0,231,3.73449576669767
0,232,
0,233,-9.403012023574997
0,234,-9.618385502258606
0,235,-8.710806433699352
0,236,-9.350939181546432
0,237,-40.86313713864835
0,238,-9.964340867792417
0,239,-9.665335917185176
0,240,-7.246027980528104
0,241,-8.96289600533726
0,242,-9.955649907528374
0,243,-9.930737337562887
0,244,-9.483815777264256
0,245,-9.965784284662087
0,248,-9.964340867792417
0,249,5.645298163948631
0,250,-2.420240155623512
0,251,-112.93977431627067
0,252,-9.873444112515376
0,255,-9.965784284662087
0,256,-19.246211764201675
0,257,
0,258,-9.906890595608518
0,259,-36.51444289770031
0,260,-9.926295994781112
0,261,-6.05723244975705
0,262,-17.224802379020378
0,263,-9.930737337562887
0,264,-9.821773981970567
0,265,-9.951284714966972
0,266,-9.965784284662087
0,267,-17.8952664753527
0,268,-98.6520604954624
0,269,-16.233185123439952
0,270,-9.948367231584678
0,271,-1.9770995978899213
0,272,-9.94104760634058
0,273,-9.839203788096944
0,276,0.5959904612393498
0,279,-9.88264304936184
0,280,-1.2210843811161622
0,281,
0,282,11.47826403158172
0,283,-9.879583249612784
0,284,-9.918863237274595
0,285,-9.965784284662087
0,287,-54.81671628657742
0,288,
0,289,-15.882101896274838
0,290,-23.07047858120618
0,291,-9.543031820255237
0,292,-46.49499758174648
0,293,-36.57811366284913
0,294,-9.447083226209653
0,295,-31.8675112488821
0,296,-20.85580431522437
0,297,-9.826548487290914
0,298,-8.663558104217273
0,299,-9.493855449240822
0,300,-9.499845887083206
0,301,-23.75969628085767
0,302,23.247714456466422
0,303,3.043877199058478
0,304,-9.885696373339394
0,305,-9.881113960675096
0,306,-9.523561956057012
0,307,-34.96201452069114
0,308,-9.965784284662087
0,310,-9.85642552862553
0,311,-8.291041595106499
0,312,-4.600515321431174
0,313,16.411439776689015
0,314,-9.86573327085176
0,315,-43.70491282164618
0,316,-9.581200581924957
0,317,-9.954196310386875
0,318,-19.475653605753728
0,319,-7.645298163948631
0,321,-26.86645137599959
0,322,-10.051208940914766
0,323,-9.655856620094275
0,324,-51.40202663174286
0,325,-9.965784284662087
0,326,-9.876516946565
0,327,-8.971543553950772
0,330,-9.89178370321831
0,331,-9.586839787961827
0,332,-2.4360991148066735
0,333,-9.642051692927977
0,334,
0,335,-9.67065624911844
0,56,-32.18033911412144
0,336,-9.965784284662087
0,338,-5.500731247676128
0,339,-4.434923752361272
0,340,-9.859534786382653
0,341,-12.744459443435343
0,342,
0,344,-9.144658242831882
0,347,-13.287712379549449
0,348,-9.88264304936184
0,349,-9.897845456005511
0,350,-9.829722735086058
0,351,
0,352,-10.369597346278677
0,353,-57.94408390284963
0,354,-31.095999330136884
0,355,
0,356,
0,357,-18.09029496801966
0,359,-9.885696373339394
0,360,-22.39100018796147
0,361,-8.651051691178928
0,362,-4.850263657576443
0,363,-29.104516311866572
0,364,
0,365,-16.280364411505868
0,366,-9.851749041416058
0,367,-9.73809225962049
0,368,-21.059387391125036
0,369,-9.829722735086058
0,370,-17.35982066633831
0,371,-22.528021859226744
0,372,-9.90839262077375
0,375,19.167795431814316
0,376,-9.686500527183219
0,378,-13.267570832787818
0,380,
0,381,-9.964340867792417
0,382,-5.643856189774724
0,383,-9.521600439723727
0,384,-3.321928094887362
0,385,-8.876516946565
0,386,16.086263506181574
0,387,-9.77313920671969
0,390,-9.961449694398196
0,391,-19.810602032384114
0,392,-9.965784284662087
0,393,-10.470658874060552
0,394,-8.73809225962049
0,395,-29.891570502840743
0,396,-9.372865060112588
0,397,-9.799281621521923
0,398,-9.86418614465428
0,399,-18.593001247092715
0,400,-9.927777962082342
0,402,-12.230800389135858
0,403,-9.935165049603695
0,404,-63.12241586575753
0,405,-11.781113951264476
0,406,-8.965784284662087
0,407,-14.753997805097194
0,408,-8.005624549193879
0,409,
0,410,-9.909893083770042
0,411,-9.306061689428342
0,412,-0.3222644237619949
0,413,-47.71953614236995
0,414,-9.887220615468385
0,415,-9.896332403909941
0,416,
0,417,-4.451695969857692
0,418,-9.948367231584678
0,419,-6.436900785272645
0,420,-13.30627798792093
0,421,-12.524296837662625
0,422,-13.429836550415532
0,423,-7.08037341646402
0,424,-55.286378958182716
0,425,-9.965784284662087
0,426,-9.312882955284355
0,427,
0,428,16.884192769519476
0,429,-14.212151302093599
0,431,-9.955649907528374
0,432,-20.618888156836164
0,433,-9.957102041562287
0,434,-8.654636028527968
0,435,-9.805743872151618
0,436,11.623941154985932
0,437,1.3709251287819224
0,440,-3.75785296064003
0,441,-9.939579214314692
0,442,-9.372865060112588
0,443,-19.346598847896267
0,444,-9.965784284662087
0,445,-9.948367231584678
0,446,-9.945443836377912
0,447,-10.111135670234708
0,448,-3.3075728019102923
0,449,-47.377784404772875
0,450,-18.53209276667794
0,451,-9.933690654952233
0,452,-10.11504365016171
0,453,-9.324180546618742
0,454,
0,455,-9.588714635582264
0,456,-9.842350343413807
0,459,-35.498661240163024
0,460,-9.927777962082342
0,461,-9.929258408636972
0,462,-9.965784284662087
0,463,-51.59341097741837
0,464,-9.965784284662087
0,465,-8.038918989292302
0,466,-9.802516365121223
0,469,
0,470,-10.378294855911891
0,471,11.07703592311126
0,472,-9.703903573444663
0,475,-52.36057391436906
0,476,-11.665584866424979
0,477,17.013022634590385
0,478,-7.066089190457772
0,479,
0,480,-9.888743248898258
0,481,-2.5958857185881556
0,483,-9.677719641641009
0,486,-28.660651071990085
0,487,-9.867278739709661
0,488,-9.873444112515376
0,489,-9.623881490013458
0,490,-9.965784284662087
0,491,-9.965784284662087
0,493,-9.965784284662087
0,494,
0,495,-9.965784284662087
0,496,-17.868524958986097
0,497,2.589152539475472
0,498,-3.0584029097085343
0,499,11.37208478661279
0,500,-41.57054397081278
0,501,-9.954196310386875
0,502,-9.842350343413807
0,503,-9.965784284662087
0,504,-9.915879378835774
0,506,-9.78953364497036
0,507,-9.579315937580015
0,508,-9.734709620225837
0,509,-9.946906274456397
0,510,-39.07873426969644
0,511,-10.802516365121223
0,512,-9.935165049603695
0,514,-52.28504090110598
0,515,-1.031708859727338
0,516,-6.003463855303572
0,517,
0,518,
0,519,-9.63662462054365
0,520,-9.756556322524087
0,521,
0,522,-9.965784284662087
0,523,-9.169973781526757
0,524,-9.965784284662087
0,525,-9.954196310386875
0,526,-9.929258408636972
0,527,-9.509775004326936
0,528,-7.826548487290915
0,529,-9.797063809893924
0,530,-9.899356922923111
0,531,-9.703903573444663
0,532,-6.158188893391344
0,533,-14.7020565086346
0,538,-9.909893083770042
0,539,-8.906890595608518
0,540,9.965784284662087
0,541,-8.170580328078094
0,542,
0,543,-51.36782815459191
0,544,
0,545,-26.575424759098897
0,546,-9.955649907528374
0,547,-9.911391987843459
0,548,-36.69955195565106
0,549,-9.659995892429977
0,550,-21.231621013058326
0,553,-9.766528908598865
0,554,-14.456091284511807
0,555,-9.868822554774999
0,556,-13.829918325064273
0,557,-9.899356922923111
0,558,-9.965784284662087
0,559,-9.945443836377912
0,560,-4.987378716836283
0,561,-8.233619676759702
0,562,
0,563,-26.46953774999158
0,564,-9.714245517666123
0,565,-9.94104760634058
0,566,-1.4673745367054127
0,567,-40.35216539912455
0,568,13.282074868584086
0,569,-27.33521257599218
0,570,-8.426264754702098
0,571,-44.329419883681076
0,572,
0,573,-9.782998208920414
0,574,-13.259116068732764
0,575,-8.543031820255237
0,576,-48.08549947714542
0,577,-9.588714635582264
0,578,-26.949223524041354
0,579,
0,580,-8.867278739709661
0,581,-8.926295994781112
0,582,-3.321928094887362
0,583,-2.2005938310578865
0,584,-9.665335917185176
0,588,-10.06204613772049
0,589,-9.813781191217037
0,590,-6.866927784627876
0,591,-37.80593017657779
0,592,-9.668884984266247
0,593,-9.92481250360578
0,594,-9.965784284662087
0,595,-9.794415866350105
0,596,-9.896332403909941
0,597,-9.810571634741146
0,598,-9.943979914343739
0,599,-6.81795246505923
0,600,-8.734709620225837
0,601,-11.550722510750319
0,602,-9.807354922057604
0,603,-23.850070006860328
0,604,-4.639232163249277
0,605,-9.965784284662087
0,606,-9.487840033823051
0,607,-9.965784284662087
0,608,-9.41574176829009
0,609,-9.851749041416058
0,610,-9.965784284662087
0,611,
0,612,-18.930396087766987
0,613,-9.845490050944376
0,614,-9.995939045689509
0,617,-9.960001932068081
0,618,26.55514285144098
0,619,-9.929258408636972
0,620,0.8291532748658393
0,623,-10.938844457466171
0,625,-32.62339523005925
0,626,-9.69522829149575
0,627,-52.30863245023189
0,630,-9.923327485419192
0,632,-3.586125529425896
0,633,-43.974247248423346
0,634,-20.51317430578139
0,635,-18.606062364752834
0,637,-7.88467931651836
0,638,-9.810571634741146
0,639,-6.643856175347788
0,640,-53.123875897978
0,641,-50.61726371570601
0,642,-9.850186837645774
0,643,-7.149747119504682
0,644,-4.321928094887363
0,645,-4.350202548882539
0,646,-9.287712379549449
0,647,-8.684748620421626
0,648,-5.2338083654743
0,649,-52.41178544814371
0,650,-9.867278739709661
0,651,-7.946906274456397
0,652,-17.679228924021306
0,654,-9.092757140919852
0,655,-9.965784284662087
0,656,-47.05398875211317
0,658,-9.832890014164741
0,659,-1.6378574491532816
0,660,-10.490850876740298
0,661,23.247714456466422
0,662,-53.24351228200487
0,663,-7.775776412721812
0,664,-20.264780463225375
0,665,-9.954196310386875
0,666,
0,667,-10.19598729802851
0,668,-24.253496664211536
0,669,-9.513727595952437
0,670,1.0785820288295316
0,671,-49.87101139868877
0,673,-2.4377691239448054
0,674,-7.820178962415188
0,675,-11.404464278454892
0,678,
0,679,-43.100341856346716
0,680,-9.915879378835774
0,681,-20.003598549850732
0,682,-8.974414589805527
0,683,
0,684,-22.666222789657013
0,685,
0,686,-30.89735010599846
0,687,-46.961870644774855
0,688,9.965784284662087
0,689,-9.73809225962049
0,690,
0,691,
0,693,-41.61489836794512
0,694,-9.383704292474052
0,695,-19.90297225850745
0,696,-9.870364719583405
0,700,-9.952741247186488
0,701,
0,702,-9.729620743553038
0,703,-9.78135971352466
0,704,-11.82256948243197
0,705,-9.843921051289035
0,706,-9.766528908598865
0,707,-9.938109326219239
0,708,-14.542499228712941
0,709,9.10459875356437
0,710,-44.180600500445365
0,712,-9.442943495848729
0,713,-9.923327485419192
0,714,-9.964340867792417
0,715,-19.877292381105153
0,716,16.6038582666917
0,717,-9.564149489985732
0,719,-9.539158811108031
0,720,
0,721,-9.829722735086058
0,722,-8.719717119079345
0,723,
0,724,-9.64745842645492
0,725,-29.891571936844137
0,728,-9.965784284662087
0,729,-9.76983784362944
0,730,-9.94982671075911
0,731,-9.103287808412022
0,732,-3.321928094887362
0,733,-9.896332403909941
0,734,-9.850186837645774
0,735,-2.7513208871432764
0,736,
0,737,-9.39231742277876
0,738,-22.702569241867433
0,739,-9.285402218862249
0,741,-8.710806433699352
0,742,-9.312882955284355
0,743,-9.729620743553038
0,744,10.059344460824425
0,745,
0,746,-15.228413824194273
0,747,
0,748,-9.86573327085176
0,749,-9.550746785383243
0,750,-8.686500527183219
0,751,-9.46352437327118
0,752,-9.50382573799575
0,753,-33.243812516640794
0,754,19.925787665218436
0,755,-9.935165049603695
0,756,-9.938109326219239
0,757,-21.82706191531873
0,758,-50.24514034195573
0,761,-9.552669097514272
0,762,-9.896332403909941
0,763,-9.862637357558794
0,764,-9.86418614465428
0,765,
0,766,-9.233619676759702
0,767,-9.965784284662087
0,768,-12.265781458189943
0,769,-16.64937096280689
0,770,-9.923327485419192
0,771,
0,772,-8.562242424221072
0,774,-22.742547469874637
0,775,-8.252665432450248
0,776,-9.964340867792417
0,777,-49.817357953581386
0,778,-9.958552715431011
0,779,-9.96289600533726
0,780,-9.951284714966972
0,781,-22.528205725590553
0,783,-9.845490050944376
0,784,-9.965784284662087
0,785,-9.957102041562287
0,786,-33.16236895845971
0,787,-44.910494227316924
0,788,-8.174925682500678
0,789,
0,790,-9.108524456778168
0,791,-16.464796557136985
0,792,14.267575458222689
0,793,-9.715961990255144
0,794,
0,795,-9.717676423066395
0,796,
0,797,-8.96289600533726
0,798,-9.965784284662087
0,799,
0,800,-14.816605662765726
0,801,-8.896332403909941
0,802,-9.41574176829009
0,803,-9.867278739709661
0,804,-9.965784284662087
0,805,-13.287712379549449
0,636,-11.104504787536515
0,806,11.080817527608327
0,807,-9.885696373339394
0,808,-9.923327485419192
0,809,
0,810,-46.494853519457855
0,811,-14.393122273589531
0,812,-24.396049103875807
0,813,-9.774787059601174
0,814,-9.879583249612784
0,815,-7.6293566200796095
0,816,-9.965784284662087
0,817,-13.150212889970598
0,818,-9.824958740528523
0,819,19.137919224094986
0,820,-9.853309555403674
0,821,-9.965784284662087
0,823,-9.946906274456397
0,824,
0,825,-6.7829982089204135
0,826,-9.961449694398196
0,827,-9.459431618637296
0,828,-9.829722735086058
0,829,-22.288283708411544
0,830,-15.228838658314508
0,831,-22.61286956905654
0,832,1.8929173397984196
0,833,-9.961449694398196
0,834,
0,835,-9.951284714966972
0,836,-9.834471049984222
0,837,-9.881113960675096
0,839,-9.85642552862553
0,840,-17.751471013307683
0,841,-112.93977287357632
0,842,-9.965784284662087
0,843,-9.491853096329674
0,844,-8.932214751968385
0,845,-7.37648719367704
0,846,
0,847,-4.238666100459187
0,848,-9.842350343413807
0,849,-12.723831223524062
0,850,29.891570502840743
0,851,-9.965784284662087
0,852,-42.857140961161214
0,853,-11.440090524950488
0,854,-9.965784284662087
0,855,-9.965784284662087
0,856,-15.41194124312891
0,857,-4.566208155819385
0,858,9.965784284662087
0,859,0.1441012259843589
0,860,
0,861,-9.89026427702111
0,864,-8.933690654952233
0,865,-9.965784284662087
0,866,-22.400331009230342
0,867,-9.829722735086058
0,868,-9.92035285541508
0,869,-9.92481250360578
0,870,-9.219168520462162
0,871,24.24870575129022
0,872,-9.473705749619416
0,873,9.051208940914766
0,874,-42.422025126164115
0,875,-9.961449694398196
0,876,-9.936637939002571
0,877,-20.390935456484073
0,878,
0,879,-9.965784284662087
0,881,-9.943979914343739
0,882,-9.96289600533726
0,883,-20.94882915825917
0,884,-16.74956976623346
0,885,8.587465007924326
0,886,-9.94251450533924
0,887,-9.818582177480858
0,888,-45.120542321771126
0,889,-28.891570502840743
0,891,-37.11457810110255
0,892,
0,893,-4.606885972606212
0,894,-9.702172685365548
0,895,-54.91380191322244
0,896,-9.945443836377912
0,897,-52.369338649395594
0,898,
0,899,-13.139522147572029
0,900,-50.80317492897304
0,901,-40.53999417971045
0,902,-9.879583249612784
0,903,-8.584962500721156
0,904,-9.030667136246942
0,905,-57.213646912972706
0,906,-7.311369903188786
0,907,-9.192292814470767
0,908,-9.86573327085176
0,909,-1.7799392552241498
0,910,-16.601946135587347
0,911,-9.457380879072534
0,912,0.0043259254027900335
0,913,-46.490646809140294
0,914,-9.535275376620802
0,915,-44.88485744652929
0,918,-21.58630919505327
0,919,-28.717084957366957
0,920,-15.574838937217512
0,921,-11.66266837551754
0,922,-9.965784284662087
0,923,-9.087462841250339
0,925,-8.930737337562887
0,926,-9.832890014164741
0,927,-9.930737337562887
0,929,-45.179553786133646
0,930,7.360847084179665
0,931,-24.321739912112644
0,932,-45.29252126601415
0,933,-9.964340867792417
0,934,-21.81708712529498
0,935,
0,936,-9.965784284662087
0,937,-7.246344743080894
0,938,-14.28798181351647
0,939,-9.905387005018131
0,940,
0,941,-9.818582177480858
0,942,19.77378473271644
0,943,-8.339850002884624
0,944,-9.823367240046235
0,945,-9.73809225962049
0,946,-9.918863237274595
0,947,
0,622,-33.99793030378796
0,948,-9.945443836377912
0,949,-9.86573327085176
0,950,-19.868300396261695
0,951,8.851749041416058
0,952,-23.779313351701393
0,953,-9.896332403909941
0,954,-9.473705749619416
0,955,-14.269916389461981
0,956,-9.965784284662087
0,957,-9.67595703294175
0,958,-9.734709620225837
0,959,-9.396604781181859
0,961,-2.0
0,962,-9.965784284662087
0,963,-9.951284714966972
0,964,9.965784284662087
0,965,-44.30078756550404
0,966,-9.965784284662087
0,968,-9.79603960882977
0,969,-7.60733031374961
0,970,-9.868822554774999
0,971,-38.85123034920207
0,972,-7.110240569053789
0,973,-9.049848549450562
0,974,-7.883189622872229
0,975,-9.157346935362844
0,977,-9.923327485419192
0,978,-9.674192268145683
0,979,-9.640244936222345
0,981,10.336506559810255
0,982,-10.965784284662087
0,983,-9.507794640198696
0,984,-9.965784284662087
0,986,-1.0894762193974807
0,987,-9.965784284662087
0,988,9.98900163636891
0,989,-9.688250309133178
0,990,-9.679480099505446
0,991,-20.89181647109068
0,992,-9.965784284662087
0,993,-10.220378327695228
0,994,31.47653300259624
0,995,-0.3961093726897832
0,996,26.569642420989783
0,997,-34.939852248851736
0,998,
0,999,-9.92481250360578
0,1000,-9.96289600533726
0,1001,-10.103287808412022
0,1002,-8.800899899920305
0,1003,-1.6348877260528385
0,1004,-9.965784284662087
0,1005,-2.5907448533151625
0,1007,-9.407267764244732
0,1008,-52.88110317734524
0,1009,-9.501837184902296
0,1010,-9.7431513941125
0,1011,-6.3779807619961
0,1012,-9.868822554774999
0,1013,-9.960001932068081
0,1015,-9.829722735086058
0,1016,
0,1017,-7.379378367071262
0,1018,-4.548217719447024
0,1020,-2.5236191954222456
0,1021,-9.900866807980748
0,1022,-9.756556322524087
0,1023,-9.813781191217037
0,1024,19.925787665218436
0,1025,-10.589651146514786
0,1026,-9.906890595608518
0,1027,12.460628131914806
0,1028,-9.965784284662087
0,1029,-45.93601270510267
0,1030,-8.240791332161956
0,1031,-9.681238411777805
0,1032,-9.954196310386875
0,1033,-9.703903573444663
0,1034,27.605266323301414
0,1037,-18.7533974454314
0,1038,2.661093569937127
0,1039,-9.81698362325538
0,1040,-9.569855608330949
0,1041,-9.588714635582264
0,1042,-44.446743896694315
0,1044,-9.929258408636972
0,1045,23.247714456466422
0,1046,
0,1047,8.965929285682686
0,1048,8.961449694398196
0,1049,-9.319672120946995
0,1050,-9.847057346091336
0,1051,-11.697096263997738
0,1052,-9.481799431665753
0,1053,-21.326305348524638
0,1054,-9.987264012072538
0,1055,-9.92481250360578
0,1056,-9.744833837499545
0,1058,
0,1059,
0,1060,-9.843921051289035
0,1061,
0,1062,-53.10874746658879
0,1063,-1.9758606464145823
0,1064,3.6067566843441576
0,1065,-49.042184953624854
0,1067,-9.693486957499326
0,1068,-9.672425341971495
0,1069,-12.163502173337285
0,1070,-8.360481335656756
0,1071,-14.10171680815446
0,1072,-1.3832373855472517
0,1074,-9.337621901992508
0,1075,-9.952741247186488
0,1076,-9.929258408636972
0,1077,-35.91049225542566
0,1078,-6.643856189774724
0,1079,-9.927777962082342
0,1080,-9.758223214726724
0,1081,-9.964340867792417
0,1082,-9.782998208920414
0,1083,-39.53644231132422
0,1084,10.397674632948268
0,1085,-14.423969401060594
0,1086,-29.897351409847804
0,1087,-9.129283016944967
0,1088,-13.232555836239737
0,1089,-2.401994289548531
0,1090,-9.906890595608518
0,1091,-35.675385082604
0,1092,-26.630958307893653
0,1093,-9.859534786382653
0,1094,-9.92481250360578
0,1097,2.5944942628938072
0,1098,-7.920352855415081
0,1099,-9.79603960882977
0,1100,0.4284145510657402
0,1101,-9.868822554774999
0,1102,-7.630813152299126
0,1103,10.118941072723507
0,1104,4.264561875580387
0,1105,-8.266786540694902
0,1106,-8.96289600533726
0,1107,-9.829722735086058
0,1108,-8.447083226209653
0,1109,-16.00127121208934
0,1113,
0,1114,-14.880647744159436
0,1115,23.247714456466422
0,1116,-9.693486957499326
0,1117,-9.627533884472792
0,1118,-12.80170835919216
0,1119,-14.660815046448644
0,1120,-2.5170597819977805
0,1121,-10.253847484987404
0,1122,2.3133320711989773
0,1123,0.8393485084577237
0,1124,-53.346701026773545
0,1125,-9.857980995127573
0,1126,-8.759888183221834
0,1127,-44.363496434812596
0,1128,-42.173428683923696
0,1129,-9.965784284662087
0,1130,1.8402642193702246
0,1131,-8.08214904135387
0,1132,-8.952741247186488
0,1133,-9.965784284662087
0,1134,-9.930737337562887
0,1135,1.0947090041415501
0,1136,-8.044394119358454
0,1138,-9.965784284662087
0,1139,-9.810571634741146
0,1140,-0.45033406460568987
0,1141,-9.505811553919594
0,1143,-1.3109290959381052
0,1146,-9.935165049603695
0,1147,-28.05128018230208
0,1148,-9.965784284662087
0,1149,-9.840777923595054
0,1150,
0,1151,-9.873444112515376
0,1152,-9.638435913990472
0,1153,-9.820178962415188
0,1154,-9.92035285541508
0,1155,-9.509775004326936
0,1156,-5.399919905724371
0,1157,3.321928094887362
0,1158,0.08968788759456722
0,1159,-9.887220615468385
0,1160,-9.952741247186488
0,1161,-46.81733875668098
0,1162,
0,1163,29.891570502840743
0,1164,-11.701185780101067
0,1165,-8.552669097514272
0,1166,-8.96289600533726
0,1167,-8.939579214314692
0,1168,-3.077305726167449
0,1169,-9.786269627648466
0,1170,-8.519636252843213
0,1171,-9.936637939002571
0,1172,-8.073762709161535
0,1173,2.220198207923536
0,1174,-24.72704008430468
0,1175,-9.918863237274595
0,1176,-29.82695566769523
0,1177,-9.917372079476841
0,1178,-9.958552715431011
0,1179,-9.467605550082997
0,1180,-10.867515068162998
0,1181,-9.774787059601174
0,1182,-9.638435913990472
0,1183,-39.806225039848364
0,1184,-28.860853095928523
0,1187,-0.0
0,1188,-21.172694623128073
0,1189,-9.199672344836364
0,1190,-23.430817535996063
0,1191,-9.238404739325079
0,1192,-31.10830132502452
0,1193,-9.583082767502933
0,1194,-9.92481250360578
0,1195,12.432970294274462
0,1196,-9.554588851677638
0,1197,-9.483815777264256
0,1198,11.204170896861443
0,1199,2.070389327891398
0,1200,-33.334279594682485
0,1201,-18.58872661594126
0,1202,23.247714456466422
0,1203,
0,1204,-9.055282435501189
0,1205,-3.687468274740491
0,1206,
0,1208,-9.774787059601174
0,1209,-53.56313420377448
0,1210,-48.5490522128373
0,1211,-9.92035285541508
0,1212,-40.081263472485496
0,47,-12.642409753958237
0,1213,-11.617926556798752
0,1214,-9.884170519108435
0,1215,-9.826548487290914
0,1216,0.23435461327185583
0,1217,-9.948367231584678
0,1218,-9.926295994781112
0,1219,-77.39251734447754
0,1220,-43.9820258716503
0,1223,-13.94201625308957
0,1224,-6.745954377393461
0,1225,26.569642420989783
0,1227,-9.689997971419446
0,1228,-9.57742882803575
0,1229,-32.07575135208806
0,1230,-9.350939181546432
0,1231,-23.49769272214553
0,1232,-5.635965404155259
0,1234,-24.57146307438929
0,1235,-9.965784284662087
0,1236,-9.715961990255144
0,1237,-20.71036100187019
0,1238,-9.594324603924848
0,1239,11.392067435288036
0,1240,-7.9556499075283735
0,1241,
0,1242,-16.571432620084103
0,1243,
0,1244,-37.507906140187494
0,1245,-49.82313907071643
0,1246,-8.997179480937621
0,1247,-9.824958740528523
0,1248,-9.965784284662087
0,14,-8.311858312184658
0,1249,-5.4479694491423745
0,1250,-9.531381460516313
0,1251,6.242714994164519
0,1252,-9.965784284662087
0,1253,-9.778077129535358
0,1254,-9.94982671075911
0,1255,-9.961449694398196
0,1256,-9.625708843064466
0,1257,-38.58843220557214
0,1258,-30.031095636271814
